,spkcom,colcom,libcom,spkmil,colmil,libmil,libhomo,libmslm,gunlaw,grass,reliten,pray,prayer,bible,conlabor,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,pillok,polabuse,owngun,shotgun,rowngun,viruses,intmil,abpoorw,godchnge,prayfreq,religcon,religint,comfort
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512773330701851,0.0,0.0,0.6689466484268126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6301652892561984,0.7350230414746544,0.0,0.0,0.0,0.0,0.15524193548387089
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532710280373832,0.0,0.0,0.0,0.0,0.31835205992509363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289473684210527,0.0,0.0,0.0,0.0,0.0,0.6301652892561984,0.0,0.6428571428571428,0.0,0.0,0.6553806578398982,0.0
2,0.0,0.7649103840904053,0.0,0.0,0.0,0.8098200286318086,0.0,0.0,0.0,0.0,0.0,0.0,0.31835205992509363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657894736842106,0.0,0.0,0.0,0.0,0.11764705882352944,0.0,0.8552631578947368,0.8529411764705882,0.0,0.0,0.0,0.15524193548387089
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214390602055801,0.8180465158618179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.0,0.7350230414746544,0.9385026737967914,0.9518272425249169,0.7534896993618904,0.3626373626373627,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025974025974026,0.09838472834067558,0.819154771786641,0.31835205992509363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.0,0.7350230414746544,0.9625668449197861,0.9568106312292359,0.32499776964938887,0.0,0.0
5,0.0,0.6034237979946506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324324324324325,0.09838472834067558,0.8482142857142857,0.0,0.5121531031500035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.6034237979946506,0.0,0.0,0.0,0.0,0.7021276595744681,0.0,0.7395264116575592,0.0,0.0,0.4464285714285714,0.0,0.0,0.0,0.835584542018513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.8323446894433459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28260869565217395,0.0,0.0,0.1512773330701851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289473684210527,0.0,0.0,0.0,0.46153846153846145,0.11764705882352944,0.3367768595041323,0.2926267281105991,0.0,0.0,0.0,0.5199264711970787,0.15524193548387089
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532710280373832,0.0,0.0,0.4214390602055801,0.753906234337975,0.31835205992509363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571428,0.9615384615384616,0.3039393499709808,0.5365278229742922,0.15524193548387089
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532710280373832,0.0,0.6025974025974026,0.0,0.6691729323308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3207547169811321,0.8671328671328671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
